agent_idx,final_equity,winrate,trades,max_drawdown
2936,3.8876247,0.41770402,723,0.039240036
3379,3.8870387,0.42251462,684,0.12813322
1138,3.8860385,0.35497236,724,0.14136119
6734,3.8848968,0.41821945,966,0.05818549
2226,3.8847349,0.43772423,1951,0.065768704
5185,3.8845263,0.3188137,2158,0.20119284
3781,3.8837817,0.30543318,2724,0.1967668
6066,3.8831148,0.32430032,2251,0.05710346
6029,3.882446,0.37575758,1320,0.11497487
2726,3.881684,0.615534,515,0.0179173
1358,3.8809805,0.44347826,3910,0.07650381
6178,3.8804286,0.41273585,424,0.03764957
1591,3.8802364,0.44556874,2866,0.10484614
912,3.8791943,0.29157177,439,0.041824114
583,3.8787365,0.36975944,1455,0.17387022
4586,3.8766923,0.4296875,384,0.058142513
6115,3.8764775,0.36370057,1416,0.11179184
5148,3.8728085,0.36688933,2096,0.07626252
5400,3.8714213,0.3483034,1002,0.077330105
4745,3.8712242,0.42806393,563,0.03254326
1718,3.8702319,0.45459375,1883,0.052562296
2299,3.8700266,0.35826772,254,0.033315986
2028,3.8699102,0.4152312,2206,0.06948653
1513,3.869604,0.40080565,993,0.05878634
5234,3.869596,0.29321662,457,0.07052028
5255,3.8695831,0.3382353,2176,0.12724581
3502,3.8694212,0.31578946,399,0.079898916
220,3.8691714,0.475,2960,0.09016022
1891,3.867471,0.36135957,1677,0.058301292
4784,3.8671558,0.33544305,790,0.05953224
3818,3.8664489,0.5377193,2280,0.04097458
124,3.8653772,0.32524273,1030,0.10373351
3571,3.8644967,0.39274925,331,0.054692555
1915,3.8641891,0.42463958,763,0.028754238
5267,3.8637073,0.44763637,2750,0.16489217
527,3.8636963,0.33776596,1128,0.059288852
2011,3.8605735,0.29883483,1459,0.05894891
849,3.8570898,0.46689895,574,0.14993183
3486,3.8567746,0.38992974,1708,0.10662915
963,3.856717,0.4739454,403,0.0400123
2017,3.8533165,0.37677726,1266,0.082850054
2152,3.852181,0.41239893,371,0.027720662
2814,3.8520956,0.31865284,386,0.057332456
5322,3.8519347,0.3674776,781,0.070926055
2326,3.849699,0.32087228,321,0.049675167
5242,3.849634,0.34056762,599,0.055208936
4615,3.8485663,0.3517192,1396,0.033442903
5965,3.848029,0.46383214,1811,0.08783598
2123,3.8478754,0.5488372,430,0.019134477
4624,3.8478692,0.30720145,1097,0.061189372
6073,3.8469353,0.37991267,229,0.062783375
719,3.845685,0.5953307,771,0.037647903
5847,3.8405702,0.61206895,348,0.02964394
1030,3.8402455,0.3347413,947,0.12537454
5784,3.8401744,0.4575045,553,0.06946236
3159,3.8401425,0.2989228,1114,0.07247947
3907,3.838935,0.40032414,617,0.055691075
5672,3.8381565,0.3931925,852,0.047872186
694,3.8380425,0.42105263,418,0.030636132
4886,3.8373055,0.41043085,441,0.039661534
4229,3.8369672,0.43533224,3085,0.12807794
458,3.8359568,0.382287,892,0.05158146
6251,3.8344095,0.3364428,1608,0.09112133
1158,3.8339348,0.34661356,502,0.09062671
2052,3.832492,0.37210983,1384,0.13046801
5570,3.8323882,0.42429578,568,0.08361703
1897,3.831535,0.29957807,2370,0.06651228
153,3.8315077,0.375,304,0.027321195
3409,3.831442,0.40243903,574,0.060322016
5957,3.8291664,0.32169577,802,0.06480405
1921,3.8283503,0.3042351,1157,0.05866777
6638,3.8283443,0.3402418,579,0.07522943
6595,3.8263667,0.3633783,1409,0.13380258
840,3.8259454,0.34285715,735,0.06915277
5307,3.8252466,0.469428,507,0.047772765
2767,3.8247821,0.44375962,649,0.041239243
4353,3.8220527,0.3377072,1448,0.08030836
5744,3.8215656,0.31849912,2292,0.066811204
4666,3.8208768,0.35432097,810,0.059007294
4794,3.8202841,0.41862416,1192,0.036130946
3127,3.8196056,0.34043133,3663,0.10271214
4689,3.8183582,0.38799077,1732,0.06912766
5970,3.8180788,0.373502,1502,0.24306507
4667,3.8172991,0.31042653,844,0.05220425
6390,3.8171654,0.3204868,986,0.0602347
780,3.8162827,0.43034264,4436,0.08698809
3974,3.8154812,0.30107528,651,0.034311976
4292,3.8135915,0.3970588,612,0.038730938
4194,3.8108697,0.29635498,631,0.1493505
2441,3.8099687,0.30470017,1234,0.1644244
222,3.8091655,0.3686747,830,0.05517931
2269,3.8089862,0.4245492,3161,0.06607716
5208,3.8088863,0.51805556,720,0.024645207
2881,3.8076928,0.40412453,5043,0.09306346
109,3.8076859,0.5670436,619,0.028756667
3751,3.8061635,0.34553775,3059,0.06814086
3938,3.8050385,0.4347015,2144,0.078613065
180,3.8046045,0.3543217,1747,0.0655746
3131,3.8038769,0.37371662,974,0.10592811
3464,3.8036711,0.37194696,1433,0.15876004
2090,3.8036191,0.29239765,1197,0.06876168
3245,3.803404,0.38943088,1230,0.14536062
5505,3.802619,0.3762755,784,0.030768763
6324,3.8010008,0.46743295,2088,0.029666912
377,3.7940063,0.3576389,1152,0.049884386
6361,3.7939155,0.32084963,1789,0.08573648
4621,3.793663,0.43405405,1850,0.067327455
2795,3.7932441,0.45535713,672,0.02596033
2467,3.792965,0.51256573,1711,0.06579838
6170,3.7928197,0.46447408,3223,0.08359019
5938,3.7922716,0.41904762,1155,0.039240777
4961,3.7918262,0.5091592,2129,0.059397724
781,3.7908278,0.3718663,718,0.038825296
796,3.789686,0.35262084,2938,0.121392936
4984,3.789359,0.3598726,628,0.049961384
1871,3.7889378,0.3529412,323,0.041424587
4518,3.7873774,0.40357852,1006,0.055608064
6257,3.7870305,0.35535714,560,0.047588542
6119,3.7864118,0.49614397,389,0.023642717
3714,3.7860248,0.45360824,388,0.0148047805
4991,3.7859516,0.32238194,487,0.04005306
400,3.783706,0.4687023,655,0.046794057
1506,3.7834296,0.46376812,552,0.06501877
6074,3.781065,0.32208028,1096,0.14568767
1433,3.7808895,0.30691186,1577,0.0873921
1226,3.7802303,0.4893868,848,0.05558699
2273,3.7798822,0.4072327,636,0.06540766
2546,3.7794156,0.34573948,1021,0.09797866
3944,3.779365,0.3430821,889,0.09004926
5169,3.7791193,0.36144578,415,0.04930653
6084,3.7790325,0.33782956,1631,0.0902137
6399,3.7783985,0.40725806,744,0.06494263
1115,3.7783237,0.34056398,461,0.09005502
5494,3.7776775,0.33301136,4141,0.08936722
5543,3.7773433,0.41621622,370,0.044860546
3332,3.7770047,0.40611354,687,0.045934577
4812,3.7769952,0.4101266,395,0.028972385
94,3.7769759,0.34889436,814,0.06370962
1716,3.7749686,0.46099037,2807,0.17907815
452,3.7734776,0.44607842,612,0.033793014
198,3.7722497,0.36683416,796,0.03889966
5775,3.7707822,0.49232683,2411,0.056534752
2366,3.7695515,0.3564763,2679,0.048879586
3485,3.7693377,0.3410302,563,0.070506796
4560,3.7687972,0.35433885,968,0.051169887
266,3.7686522,0.3586626,658,0.042018037
6454,3.7683952,0.44792974,2391,0.23398748
523,3.7681556,0.39477503,689,0.05579355
5166,3.767604,0.32738096,504,0.074117616
2283,3.7669694,0.41384995,1213,0.061010223
2536,3.7665207,0.54710746,605,0.032402575
1251,3.7664032,0.32118055,576,0.034986913
1950,3.7651808,0.38967973,1686,0.1852021
828,3.7651532,0.36827195,353,0.03370798
5985,3.7650955,0.48129922,2032,0.05943817
753,3.7641938,0.4110813,2238,0.092695475
5328,3.7637482,0.4507402,3918,0.06235036
2755,3.7634256,0.3190372,2285,0.1802151
1651,3.7629256,0.32249323,369,0.05254327
1594,3.7611806,0.33295456,880,0.05909598
5774,3.7608843,0.3710507,1361,0.18649308
2077,3.760824,0.33933935,333,0.041192614
1135,3.759813,0.28756958,539,0.04665065
2537,3.7584863,0.32735962,1674,0.07664284
291,3.7580867,0.48339483,271,0.039071023
3228,3.7563808,0.42652574,2933,0.16260684
5562,3.7563078,0.38403615,664,0.048562918
3616,3.756081,0.3472222,504,0.039839312
3802,3.7543983,0.32680362,2093,0.15767065
3877,3.7542448,0.32063493,630,0.05099824
314,3.752076,0.36585367,820,0.055612504
3504,3.7506206,0.29432943,1111,0.10279199
4617,3.7499778,0.5848446,1544,0.023998806
5952,3.7491417,0.47468355,474,0.07227439
5666,3.7459922,0.44876486,2186,0.06059194
1975,3.7445798,0.44644463,2222,0.058424767
3158,3.7445164,0.62025315,869,0.040555835
1957,3.7443602,0.32262212,778,0.12409596
585,3.7440221,0.5498339,602,0.014323527
6588,3.7429125,0.49403748,587,0.029707909
1852,3.741745,0.3338109,698,0.05047757
2556,3.7416697,0.4561487,2098,0.18106219
320,3.7413294,0.32571995,1007,0.06855585
2957,3.7402647,0.37169313,756,0.06749196
4309,3.738879,0.33474576,472,0.039581068
3777,3.7379808,0.35597825,1472,0.123568386
2325,3.7375965,0.4174107,448,0.052158713
2700,3.737377,0.32714137,969,0.06635354
2659,3.7362611,0.3434459,1747,0.1267455
1087,3.7360148,0.30963665,633,0.15344913
188,3.735767,0.37319884,1388,0.13933828
5858,3.735751,0.2916405,1591,0.086724214
31,3.73553,0.45476773,409,0.04374516
4714,3.7353709,0.3939394,891,0.06514374
3506,3.7353559,0.31009173,545,0.12759589
2162,3.734821,0.2993865,815,0.11707458
3787,3.7344046,0.44479746,2518,0.24376096
3126,3.7340987,0.2915388,2281,0.066413715
1396,3.7338178,0.38913625,1123,0.08050562
1472,3.7335804,0.3234343,3401,0.23091072
5919,3.7326384,0.34496644,745,0.053376578
2107,3.732026,0.42133588,3159,0.13195789
1388,3.7317321,0.41656804,845,0.11251403
3031,3.7301502,0.51655054,1148,0.051533923
2420,3.7287173,0.41547278,349,0.043818187
6604,3.727535,0.33529413,4250,0.12276302
5587,3.7269943,0.34472933,351,0.04597326
4763,3.726628,0.43296704,455,0.029925466
457,3.7264273,0.4671916,381,0.03028333
6274,3.72636,0.40891472,1032,0.090876885
1267,3.7256205,0.32636815,1005,0.12768394
3084,3.725447,0.33266732,1001,0.12068667
2355,3.723497,0.33358955,1301,0.09195946
4413,3.722971,0.46136189,1307,0.093606584
4173,3.721571,0.31244636,1165,0.18384245
6480,3.7200093,0.3210345,2900,0.07872531
6431,3.7175877,0.30622008,418,0.07453231
974,3.7172792,0.41680962,583,0.04890554
4007,3.7172506,0.40936556,662,0.07989687
1793,3.7160187,0.37936047,688,0.045999255
2348,3.7152545,0.4889533,2761,0.035756543
4219,3.7148283,0.35009748,2565,0.04341348
2791,3.7145715,0.38282079,943,0.0964231
2987,3.7144153,0.36284152,915,0.06700927
3752,3.7143764,0.46067417,623,0.031042939
4669,3.7131646,0.32440782,971,0.0769643
2297,3.7128696,0.42319748,2233,0.08366371
1881,3.712077,0.38633937,937,0.12838402
4915,3.7116587,0.36026937,594,0.053861503
1968,3.7095933,0.3219316,497,0.06819029
1775,3.7094398,0.3992674,273,0.019663095
3934,3.7094235,0.44177932,2293,0.16204889
3176,3.7091212,0.35902777,1440,0.11796915
3902,3.7083633,0.36108512,1069,0.039355226
5219,3.7076123,0.45,720,0.03524389
2979,3.7075734,0.46930218,3339,0.09104406
1037,3.7075412,0.37277147,1234,0.06901458
574,3.707436,0.28938907,622,0.085184954
1488,3.7062242,0.3642904,1529,0.23389104
5139,3.7056901,0.45393738,3289,0.07233988
6546,3.7054324,0.48355898,2585,0.09505065
3828,3.7053914,0.35188216,1222,0.05846715
5547,3.704939,0.48285714,350,0.043611247
5771,3.7045207,0.31336743,1369,0.08633184
225,3.7039878,0.33153638,371,0.0340651
4504,3.7038002,0.31563705,1036,0.121001
1477,3.7036595,0.39880952,1008,0.05588073
166,3.7026865,0.4472511,673,0.07726549
3006,3.7023554,0.37623763,606,0.03879274
5973,3.7014816,0.42681745,3095,0.10151543
3737,3.7013867,0.3291536,638,0.08473237
2672,3.6993303,0.4028436,633,0.091288745
364,3.699261,0.32686085,618,0.05264668
3658,3.6992245,0.35437143,1933,0.12225217
89,3.697783,0.34321374,641,0.042454068
6266,3.697729,0.43349755,609,0.034154613
5738,3.6977274,0.59165037,1533,0.036105536
2740,3.6954763,0.34673914,920,0.031607755
4775,3.695436,0.35308343,827,0.11981347
4345,3.6953976,0.34210527,1862,0.10610571
1604,3.6952307,0.39340103,394,0.045509636
4500,3.6949618,0.5609756,615,0.022129847
5658,3.694899,0.35530087,349,0.07560612
3801,3.692886,0.51237625,404,0.031919952
1756,3.692618,0.29885057,1044,0.08379512
3698,3.6922977,0.30499405,1682,0.15515202
5178,3.6922276,0.41167152,3787,0.107750215
1649,3.6917486,0.34874904,1319,0.077132
5903,3.6916633,0.3916084,429,0.11644843
2520,3.6897278,0.4449633,1499,0.088907555
4245,3.6864312,0.42320508,3301,0.08038547
2980,3.6857216,0.30091983,1522,0.08597926
951,3.6850948,0.47378516,1564,0.06710325
3884,3.6845765,0.33511493,1871,0.14070442
755,3.6843114,0.50265956,376,0.07931328
6477,3.6842146,0.32872927,724,0.068581514
2744,3.6839328,0.36154553,1087,0.048477937
3712,3.6836383,0.4118774,2610,0.09717985
4283,3.6830633,0.27849117,1246,0.08983519
3348,3.6828344,0.36355352,2195,0.19512469
278,3.6818776,0.47339848,921,0.03663203
6206,3.6809113,0.3106796,1030,0.08175266
1262,3.680535,0.35836387,3276,0.084295884
6143,3.6803682,0.35695764,1157,0.09728081
2671,3.6801424,0.40653872,1407,0.026715402
213,3.6795926,0.36595744,235,0.05479771
2948,3.676816,0.36326805,1481,0.1781951
3124,3.6763806,0.34579945,1845,0.22998174
4202,3.6763437,0.31439394,792,0.069584034
6716,3.675803,0.47341248,3874,0.17384711
1489,3.6754699,0.29514825,742,0.06225208
6513,3.675441,0.27722773,808,0.05562938
4316,3.6741474,0.3067973,1633,0.14608552
2984,3.6704884,0.33016628,421,0.043957897
2597,3.6702986,0.31924883,426,0.059841864
2452,3.669307,0.45535713,896,0.04956429
2926,3.6672435,0.29850745,1273,0.0450642
4685,3.66632,0.33503184,1570,0.10324049
700,3.6662893,0.4108818,533,0.038612355
5135,3.6659653,0.4274128,1233,0.09984732
216,3.6656852,0.3506009,2413,0.17973399
5084,3.665216,0.3544601,1278,0.094206534
6245,3.6650202,0.33892128,1372,0.08837625
3520,3.6650076,0.30686694,466,0.052320655
674,3.664747,0.34111312,557,0.07324158
3130,3.6647034,0.53818953,1414,0.03811252
1584,3.664297,0.47051597,1628,0.09997763
5422,3.6638882,0.39974937,798,0.058581248
6749,3.663534,0.30987918,1407,0.051385343
1129,3.6633415,0.5822222,1575,0.034799185
3552,3.6627529,0.35389832,1475,0.0802665
897,3.6598077,0.60493827,972,0.027017105
1221,3.657959,0.33333334,2250,0.08049569
4252,3.6568959,0.35748333,1049,0.043900907
2187,3.6561186,0.39779004,362,0.05062201
3740,3.6558633,0.36960602,533,0.13558592
5206,3.6546257,0.4496052,2153,0.19362445
3756,3.6545484,0.33061224,490,0.05879161
4972,3.6542475,0.33201972,1015,0.04207826
1737,3.650731,0.48163265,490,0.029026875
5667,3.6493351,0.33093524,417,0.059864864
6643,3.649102,0.37939698,796,0.030372566
2578,3.647392,0.36845985,1357,0.10536621
6060,3.6466045,0.41709843,386,0.05778651
1823,3.6459744,0.4534687,1773,0.08828631
3429,3.6447785,0.3846154,624,0.047505494
6445,3.644441,0.34760705,397,0.04476105
318,3.6440058,0.29496402,417,0.06655517
2764,3.6439297,0.41445512,1771,0.041925203
3162,3.6438043,0.29400387,1034,0.088636234
2653,3.6430986,0.29190305,1939,0.23406447
3548,3.6415212,0.34350282,885,0.07605966
3142,3.641195,0.42471212,2258,0.0920406
2895,3.6409442,0.64361703,564,0.04660127
3300,3.6406724,0.5632184,1131,0.039308053
5748,3.6403465,0.3806706,507,0.046696387
1031,3.6397018,0.4311164,1684,0.055953193
3427,3.6389265,0.48723897,431,0.04192694
4392,3.6377835,0.3548387,434,0.054240335
6530,3.6377227,0.43704832,2629,0.124515645
4114,3.6376433,0.36714166,1193,0.13929348
1457,3.6368787,0.43030304,495,0.029160237
995,3.6363668,0.3668478,368,0.036952846
317,3.6361902,0.6532609,920,0.046040297
3856,3.6354532,0.47838345,1064,0.018559398
3694,3.6351795,0.30052724,569,0.06035081
3895,3.6344428,0.37381405,527,0.026676873
1799,3.6337047,0.2802768,867,0.067217864
3830,3.6328795,0.29563615,1627,0.13850002
181,3.6305027,0.32010308,1940,0.09251661
2358,3.6301007,0.6401202,1331,0.055586636
4754,3.6298718,0.33277312,595,0.12442699
1974,3.62984,0.40763053,498,0.04234767
154,3.6285975,0.40770102,883,0.05785143
4451,3.6284916,0.32992125,1270,0.07103042
5402,3.6284165,0.32087913,455,0.09777278
4092,3.627566,0.36666667,240,0.059038382
3418,3.6272564,0.38800794,2018,0.036213893
3020,3.6261942,0.33312383,1591,0.06314955
2031,3.6254573,0.38257575,792,0.151476
592,3.6245492,0.30219147,867,0.04066419
787,3.6243665,0.29,500,0.071483076
5390,3.6239595,0.38717338,842,0.048567805
3491,3.6223245,0.3498854,1309,0.107567094
1522,3.6220357,0.62211984,868,0.019216832
2968,3.6214445,0.30295762,1251,0.22008608
5668,3.6203754,0.4198783,493,0.07009059
5499,3.619861,0.352459,488,0.049871545
1655,3.618219,0.2777778,2502,0.07161744
3286,3.6177888,0.48862052,2153,0.11990852
5819,3.6170316,0.29683697,411,0.058736403
5199,3.6169252,0.54591835,588,0.021223702
6414,3.6159043,0.33592018,902,0.1375689
4056,3.615902,0.32908705,471,0.03803986
2960,3.6126614,0.28105325,1747,0.094106115
6284,3.6119378,0.34197617,1427,0.11558573
1463,3.6113973,0.31501833,273,0.04813657
4311,3.6102674,0.33827892,337,0.057270925
983,3.610103,0.40419948,381,0.06499375
5788,3.6092696,0.3625854,1903,0.100633286
5165,3.6090364,0.3604798,1584,0.18453842
428,3.608773,0.43441227,4696,0.14709328
2478,3.6082344,0.37313432,335,0.035181366
361,3.6081877,0.33763587,1472,0.0932294
3338,3.6081402,0.48214287,392,0.04763198
6105,3.608019,0.3467742,1736,0.1040495
1294,3.6072438,0.5588235,272,0.022039203
1501,3.6067865,0.33899266,1767,0.06368987
646,3.6059613,0.3169643,672,0.08192939
5070,3.604731,0.29713914,1538,0.04840927
5329,3.6040342,0.41321388,893,0.06253133
3497,3.6000376,0.3208431,427,0.05800837
1086,3.5989764,0.2957265,1170,0.11952508
2989,3.5988164,0.4316742,2210,0.056899067
784,3.5984364,0.29805616,926,0.043005418
1677,3.598356,0.48786718,783,0.020415897
3758,3.5980399,0.38391376,1206,0.05969809
4779,3.5978854,0.39927733,1107,0.069729686
87,3.5972135,0.2974138,232,0.11145446
4831,3.5935771,0.38219896,764,0.113031715
6649,3.5935075,0.29473683,1520,0.06203203
682,3.592504,0.35849056,1431,0.10897916
3747,3.5922463,0.39130434,966,0.07204045
4401,3.5922208,0.43961352,414,0.06393117
2385,3.5913384,0.42764077,2149,0.05943511
5549,3.5910032,0.37760416,768,0.031014683
1944,3.5903437,0.41416308,932,0.06840746
4933,3.5899763,0.4630441,3423,0.07862187
2063,3.5896485,0.3639053,338,0.07347464
1755,3.588875,0.31573802,1023,0.098585784
6006,3.588589,0.435426,2230,0.091618225
3681,3.5879166,0.47226387,2668,0.07712824
5731,3.5875602,0.30053666,1118,0.06575205
3585,3.5871613,0.35561004,1631,0.18023169
4343,3.5869114,0.29378068,1222,0.13723552
3831,3.586639,0.58426964,534,0.024380088
6306,3.5860806,0.42491657,2697,0.07351247
4356,3.5859613,0.4281437,668,0.040263224
6482,3.5855958,0.70751804,971,0.03312064
2272,3.5843346,0.4381356,2360,0.09834956
306,3.5843055,0.31455743,1367,0.0953983
5142,3.583952,0.35415283,1505,0.09696977
3507,3.5832756,0.4074074,297,0.050275005
1610,3.5824628,0.30210772,427,0.09241685
4705,3.5822945,0.3757764,322,0.036475092
4777,3.5810297,0.36764705,816,0.039706327
3908,3.5804522,0.28960395,1212,0.1496338
432,3.5800233,0.47694755,629,0.034298394
474,3.5794408,0.33333334,4173,0.06887444
5840,3.5788531,0.35517693,1526,0.14228982
2775,3.5778685,0.38292965,867,0.07571799
5289,3.5772424,0.35453317,739,0.06417044
5150,3.5771186,0.42039356,3913,0.22774328
786,3.5769036,0.45443857,1701,0.060029082
46,3.5766325,0.28490832,1418,0.07128817
768,3.5762653,0.33964005,2167,0.0844479
1102,3.5761306,0.35238096,840,0.06040788
536,3.5757403,0.39334548,2194,0.09986777
302,3.5756426,0.28,1625,0.10813953
4510,3.5747216,0.35820895,402,0.053108912
3362,3.5746956,0.44411156,4339,0.10721537
6234,3.5745482,0.34834835,333,0.04508354
4019,3.5736895,0.34511435,481,0.030020162
2143,3.5732086,0.30960855,562,0.055444438
2571,3.5729382,0.41240877,548,0.043574035
312,3.572741,0.44539008,2115,0.077814706
1724,3.5723977,0.33285773,4906,0.21727365
2455,3.570043,0.32961643,2242,0.10657301
4934,3.5689273,0.3062458,1489,0.10862244
1647,3.5678089,0.3153527,482,0.038053058
2751,3.5657475,0.34672618,672,0.08383137
6622,3.5653646,0.30973452,1017,0.12634878
2312,3.563527,0.49093905,607,0.014136229
2368,3.5627701,0.44650817,2692,0.079711616
3443,3.5621068,0.30583215,703,0.06523127
4386,3.5612671,0.45245796,3092,0.06215569
1884,3.5611572,0.326888,2741,0.14042412
928,3.560121,0.33585858,396,0.07391434
1387,3.5594532,0.3389292,2204,0.114778735
5773,3.5593824,0.32217574,239,0.059424814
4470,3.5590818,0.32826087,920,0.06435361
1675,3.55858,0.31930333,689,0.04374495
402,3.5578895,0.3420342,1111,0.09329776
4162,3.5576673,0.32227978,965,0.09860861
6410,3.5548534,0.3011745,1192,0.18486369
4358,3.5545933,0.29545453,880,0.08794729
3347,3.554275,0.37719297,912,0.11699137
1531,3.5542488,0.39940238,1004,0.054057818
6755,3.5528014,0.35786632,1481,0.15041667
6408,3.5517747,0.34880516,2176,0.11955407
6019,3.5516515,0.32621783,1827,0.12578708
6663,3.551207,0.47839507,648,0.047889818
125,3.5508125,0.35704514,731,0.10903181
4340,3.548856,0.28506973,2438,0.045914996
5707,3.5482712,0.5795107,654,0.016300581
4360,3.5482695,0.30705962,1459,0.08259532
4734,3.5473979,0.34609053,2430,0.20627251
323,3.5442712,0.40495867,484,0.025206681
1689,3.5437553,0.36140585,1508,0.22277619
1935,3.5430498,0.36115327,659,0.06767664
4687,3.5421677,0.31437126,3340,0.17812154
1383,3.5403786,0.42630598,1072,0.02630751
2937,3.5399787,0.565,400,0.03745228
5187,3.539783,0.36030206,927,0.03732441
3319,3.5384753,0.28612718,346,0.046396866
4275,3.5379353,0.2897778,1125,0.08838024
4536,3.5372279,0.35446313,773,0.075504564
1398,3.5356078,0.407281,879,0.053215366
3891,3.5345201,0.29849014,861,0.07957188
3842,3.5342178,0.30097088,1339,0.059621498
1175,3.534001,0.4631579,950,0.05713882
4457,3.533946,0.3211679,411,0.07289879
6081,3.5322316,0.38425925,216,0.05998212
2627,3.5321803,0.46464646,792,0.03156346
5905,3.53218,0.28868553,1202,0.057626262
4276,3.532005,0.3540856,257,0.05979724
1415,3.5307016,0.36219338,693,0.11047025
4237,3.530333,0.2920354,1695,0.14109805
1245,3.5291803,0.47327045,636,0.049128417
5134,3.529158,0.3780645,775,0.061635543
4855,3.5287278,0.32951945,437,0.04792141
3374,3.5286605,0.61147326,767,0.07882611
405,3.527733,0.31912878,1056,0.14430937
6688,3.5268028,0.28829536,1273,0.1318651
5956,3.5266922,0.37540454,2781,0.1468893
5699,3.5251775,0.33248731,394,0.057407666
315,3.5247645,0.40336516,2199,0.09184254
4897,3.5241249,0.3357453,691,0.062250186
4551,3.523572,0.38615665,549,0.03285193
5001,3.5230017,0.33178115,859,0.05347131
2379,3.5228295,0.5236641,655,0.037291072
1521,3.5214715,0.4230078,3338,0.15491277
281,3.5208187,0.59914714,469,0.024594497
4093,3.5206907,0.38075313,478,0.041296322
4538,3.520054,0.42641947,863,0.03879495
2239,3.5198646,0.52990323,2274,0.10347813
2248,3.5189161,0.460733,382,0.027302682
4293,3.5188909,0.4353463,2931,0.12097109
2734,3.5184822,0.36967295,3027,0.15912436
5088,3.518416,0.30110064,1272,0.24622113
5680,3.518183,0.33918127,342,0.0509614
1231,3.5176735,0.32142857,420,0.064454004
2630,3.517451,0.5234216,491,0.025495902
6619,3.5167267,0.29446065,343,0.04848084
5459,3.5166605,0.36243385,1512,0.18581319
2611,3.5153599,0.31826568,2168,0.15115942
4011,3.515125,0.35630965,943,0.053887572
2301,3.514691,0.30217028,599,0.06652109
244,3.51347,0.45131087,534,0.053127408
4180,3.5131745,0.41120607,1053,0.06949726
6401,3.5129418,0.3994911,393,0.044925556
5022,3.5115087,0.35658914,516,0.14732242
6246,3.5111394,0.35062242,482,0.031236205
5240,3.5099232,0.32645035,1017,0.058910295
3108,3.5095508,0.35325366,2259,0.07756066
2939,3.507383,0.33783785,1850,0.045821503
3392,3.5058997,0.34039333,661,0.060258362
3001,3.5054553,0.3471634,1181,0.17620493
1758,3.504116,0.32525253,495,0.12283555
2677,3.5040526,0.43191198,727,0.06794987
1600,3.5022576,0.2725926,675,0.08059597
940,3.502045,0.2785235,1192,0.07461101
5923,3.5017974,0.32230216,695,0.051092703
3181,3.5015512,0.33614865,1776,0.08469832
3918,3.5002458,0.40233237,686,0.07499926
3025,3.500076,0.34441087,331,0.026245134
808,3.4997523,0.27051672,658,0.07434088
1300,3.498776,0.46612465,369,0.03369373
6655,3.4987464,0.33421752,754,0.03562852
2172,3.4977698,0.33647376,743,0.072968215
5442,3.4977126,0.30060977,1640,0.14086127
6427,3.4975252,0.29251012,988,0.051653694
4017,3.4972064,0.30952382,420,0.053978816
2412,3.4968674,0.36131388,548,0.09023797
3621,3.4967194,0.4208494,3108,0.2649263
5132,3.4953005,0.33585858,1584,0.08594804
2495,3.4952476,0.285,800,0.053738683
4675,3.4951694,0.37684324,1831,0.118011124
1119,3.4944556,0.4881281,1811,0.041778866
5029,3.494065,0.3037694,451,0.14983991
6337,3.4934351,0.3007472,1606,0.113386184
3873,3.4928908,0.5227168,2179,0.06489288
6695,3.492686,0.2840909,616,0.064632036
556,3.4925728,0.3540146,548,0.034597505
892,3.4924533,0.3020962,1622,0.14773345
6460,3.4892848,0.48426667,1875,0.04451488
4970,3.4892626,0.3737785,1228,0.039568223
1495,3.4890964,0.336478,318,0.042279247
4944,3.4890072,0.43258426,356,0.032186173
3358,3.4871721,0.45378152,3927,0.06699298
2207,3.4870982,0.39937106,636,0.06221645
6382,3.4869907,0.34135854,1163,0.09348476
3201,3.4854417,0.31284916,358,0.0479333
2395,3.4851375,0.38976377,254,0.037252877
2322,3.4849217,0.35766423,1781,0.08992175
2930,3.4849024,0.4789916,357,0.026341856
815,3.4845057,0.399137,927,0.047582418
6180,3.4840763,0.4184953,638,0.052759886
6395,3.483685,0.2725743,1783,0.062861875
3161,3.4829533,0.41913748,742,0.030108368
5751,3.4826329,0.365625,960,0.07102527
5928,3.4818268,0.50130206,1536,0.034245912
2424,3.4817343,0.38712522,1134,0.12317609
2147,3.4815843,0.38341346,832,0.056241177
5368,3.481107,0.3256579,912,0.12187563
3085,3.4809322,0.510929,1464,0.0343863
307,3.4804316,0.31573704,1004,0.13383032
5081,3.480134,0.33414635,410,0.08272312
540,3.4799068,0.3516295,583,0.04011649
3690,3.4798222,0.31832796,2799,0.076991215
6586,3.4793262,0.2745735,1231,0.07797364
2446,3.4782944,0.36876833,1364,0.14378218
4224,3.4782233,0.3778626,786,0.030587476
6055,3.477431,0.42804766,1091,0.055489995
4149,3.475431,0.37239584,1152,0.07017787
672,3.4749842,0.43243244,592,0.15590775
1125,3.4743338,0.32894737,456,0.04780973
1731,3.4718013,0.578492,809,0.0306126
2213,3.4717398,0.39218524,691,0.043206304
4248,3.4715016,0.2973913,575,0.047922313
4379,3.471406,0.35497835,231,0.044542935
1515,3.471241,0.45435897,3900,0.070485994
6241,3.4706857,0.28861633,2609,0.16762102
1414,3.47039,0.50931674,322,0.029890643
5257,3.4697683,0.41980088,3616,0.09880354
