agent_idx,final_equity,winrate,trades,max_drawdown,sharpe,orders_placed,orders_cancelled
1906,2.7669249,0.2899263,407,0.055432238,2.9588124369200575,466,58
1312,2.76619,0.48786408,412,0.016758233,5.304216517001547,465,53
1703,2.766111,0.2539185,319,0.06348864,2.743441146668246,345,25
1812,2.7656865,0.38163558,697,0.053730227,4.000766416590552,825,128
3036,2.764547,0.26808175,1272,0.1203343,2.7539365276358043,1834,562
394,2.764245,0.2977099,262,0.061072674,2.94949178239562,273,10
434,2.763953,0.57057947,673,0.023617806,6.02307471748943,768,95
2048,2.7639022,0.3628186,667,0.060707733,3.428528088504958,840,173
822,2.7637427,0.41959333,541,0.04771822,4.046198295073756,658,117
928,2.7634075,0.37701613,496,0.0318166,4.224862207055014,543,47
2092,2.7629356,0.26849315,730,0.06977044,3.1718742375769153,933,203
324,2.7628603,0.28597617,1091,0.107374914,3.0995460301642574,1340,248
3653,2.7609437,0.29170385,1121,0.07788737,3.1328994085711406,1552,431
554,2.7608714,0.39936608,631,0.05026777,4.1480582914004955,705,74
4079,2.7605283,0.25906736,386,0.06181633,2.5224760283855123,453,67
500,2.7599194,0.25050506,495,0.08759557,2.784030581410455,565,70
4128,2.7596853,0.35958254,1054,0.051839333,3.8493234681996182,1339,285
2634,2.7588313,0.31805158,349,0.05625195,3.6051874539371602,383,34
3949,2.7570863,0.3448276,406,0.04555724,3.4277468521209515,475,69
3376,2.7557225,0.26916525,587,0.06576658,2.8584615913495073,809,222
3489,2.7556784,0.28346458,1270,0.04652004,3.5267654246065363,1688,418
3373,2.7552311,0.49324325,444,0.039074752,5.2516028598203865,465,21
1813,2.754947,0.5074257,404,0.031092934,5.024442154921664,428,24
3602,2.7548192,0.29243353,489,0.060548965,3.2031244547795503,579,89
3159,2.7542737,0.4086207,580,0.045338076,4.258709706777338,685,105
2967,2.7539911,0.24896266,482,0.054559678,2.7534101164082103,597,115
2425,2.7538779,0.2754821,726,0.077078134,3.2175993628385893,847,121
1882,2.7537303,0.2987013,231,0.048356835,2.6760412960777082,244,13
1479,2.7534447,0.34749034,259,0.040928025,3.271082476939774,270,11
792,2.7533407,0.27918783,197,0.05169996,2.9133800136147654,215,17
4124,2.752643,0.36015326,261,0.03869034,3.593447158652017,275,14
3138,2.751621,0.2890995,211,0.050194114,2.9258729116593067,231,19
1384,2.7512136,0.27031803,566,0.04584747,3.76444842358618,654,88
3247,2.7511857,0.28214285,560,0.059895605,3.0477848511209946,663,102
3354,2.7509458,0.3886839,813,0.048252877,4.307624422602131,962,149
2158,2.7503662,0.27173913,460,0.05075842,2.764149157974024,556,96
3757,2.749209,0.35384616,390,0.039988544,3.244864036763889,444,54
184,2.7491899,0.312457,1453,0.078973226,3.050486234077995,2264,811
447,2.747352,0.36144578,747,0.04236456,3.825435009660747,920,173
4090,2.745883,0.43103448,522,0.060020387,4.063272345876595,565,43
580,2.745758,0.29320988,972,0.06155648,3.4156596558401935,1274,302
2955,2.745237,0.29972753,734,0.0594893,3.004027118891275,992,258
562,2.7443147,0.26136363,616,0.055819627,2.7858967136467045,757,141
2532,2.7441878,0.29336187,934,0.049375363,3.394941870590206,1332,398
1134,2.7431152,0.3031359,861,0.05435502,3.4810573129004716,1163,302
326,2.7425888,0.27065527,351,0.045033988,2.907614853857536,395,44
1713,2.7424402,0.48232323,396,0.02782696,4.459172963302997,434,38
3186,2.7423444,0.34442446,1112,0.05549664,3.8530120544806947,1548,436
1319,2.742038,0.24957265,585,0.05716242,3.051816779147617,711,126
1947,2.7417343,0.22171946,442,0.081717074,2.4742315830665427,620,177
401,2.7397952,0.46649486,388,0.02737778,4.671276511732459,409,21
4105,2.739595,0.37117347,784,0.053454936,3.7182479846316383,1013,229
3632,2.7394285,0.3647059,255,0.04105251,3.423527429239259,262,7
1849,2.738188,0.3735726,613,0.065614805,3.7181244840680097,716,103
2576,2.7379572,0.38677686,605,0.024546511,4.79764109101443,678,73
1764,2.7378502,0.3596059,203,0.046556525,3.4630509782798438,215,12
152,2.7374918,0.3398058,206,0.056696296,3.672316365024098,209,3
1782,2.7368765,0.29109588,292,0.06555723,2.447551872914224,335,42
3797,2.735353,0.29431438,299,0.064587496,2.60232941976593,336,37
438,2.735276,0.2907489,227,0.04176394,3.2433232910578504,237,9
803,2.7335246,0.2792208,308,0.055680767,2.560671966133091,337,29
3840,2.7332082,0.44582593,563,0.02948296,5.008409150425726,601,38
962,2.7331805,0.28994083,338,0.055095896,3.1105007586404496,353,15
3135,2.7329583,0.29655173,145,0.042677876,2.9606885779519407,154,9
1406,2.7317908,0.29441625,394,0.05361565,2.9425101360854415,431,37
1706,2.7304156,0.3486128,829,0.04217659,3.768998163765085,953,123
230,2.729238,0.27586207,232,0.054971423,2.7386489104156806,255,22
2672,2.7289424,0.33104396,728,0.093830585,3.640379582886261,831,102
1780,2.728507,0.47524753,202,0.02227012,3.8282581088903003,206,4
304,2.7279575,0.27272728,418,0.062048182,2.865802230352193,457,39
1902,2.7279096,0.36410257,780,0.060803108,3.734957996483304,921,141
57,2.72788,0.26694915,236,0.04712317,2.9581456650800795,269,32
701,2.726892,0.297062,919,0.059325647,3.3390254980022576,1221,302
3579,2.7258074,0.26501766,283,0.05585907,2.580020326153613,336,52
2549,2.7250166,0.3125,528,0.046346318,3.078091389988434,670,142
3298,2.7248933,0.3290938,629,0.07138678,3.2833536348429635,723,94
3045,2.7248108,0.37178168,971,0.042370796,3.907445168912251,1229,258
2137,2.7247329,0.23737374,396,0.078837365,2.365315860167052,532,136
1534,2.7241209,0.40298507,201,0.027037274,3.513876717437168,218,17
73,2.7233455,0.30638298,235,0.041597746,2.960503321959314,268,32
2759,2.722797,0.31189084,513,0.049063705,3.6059539652435397,569,55
3649,2.7220736,0.30729166,576,0.05953463,2.9059030366997063,761,185
1932,2.7217503,0.30059522,672,0.051132992,3.3160678634327128,826,154
2257,2.7213056,0.29471034,1191,0.06762026,3.7085550644498007,1428,237
4048,2.720541,0.27366447,1067,0.08077235,2.9384563059275983,1400,332
1039,2.7194922,0.36663434,1031,0.082475215,3.7637420412291283,1182,150
105,2.7193155,0.2629717,848,0.07753588,2.742162463684397,1056,208
2699,2.7190223,0.30021366,936,0.066343024,3.3548416770441203,1237,301
3908,2.7184925,0.6047904,501,0.03357692,6.278210763450633,539,38
1486,2.7184095,0.4016506,727,0.03412046,4.261033083051844,949,222
488,2.7181594,0.31354985,893,0.09191683,3.40363742855421,1060,167
2928,2.716961,0.33916083,572,0.06514796,3.2753261883735503,663,91
1630,2.7168853,0.3100304,329,0.0744783,3.0587876383732504,349,20
2228,2.716218,0.33114216,1217,0.054699767,3.491298023264408,1647,430
4087,2.7162173,0.29096478,653,0.06555255,3.331279868389927,738,85
3867,2.716022,0.31355932,472,0.045611482,3.670578328205509,537,65
3963,2.7151856,0.2814516,1240,0.067475006,3.2820146626783777,1568,328
126,2.7143388,0.26365796,842,0.07503218,2.802851172591177,1050,208
2586,2.714122,0.2359155,568,0.064674266,2.881510498755496,669,101
441,2.7127323,0.31691918,792,0.05615257,3.627658815871252,904,112
1846,2.712604,0.30508474,295,0.044557933,3.2038971439920494,317,22
636,2.712568,0.29992107,1267,0.08791494,3.6554694090853888,1559,292
32,2.7124257,0.234714,507,0.07006295,2.5692210728632294,650,143
900,2.711776,0.40285715,350,0.03639368,3.74620343583164,375,25
370,2.7110832,0.29896906,291,0.05078878,3.2707315489604696,309,17
161,2.708863,0.27492446,662,0.0465286,3.3725513504329117,779,117
627,2.7083473,0.48958334,192,0.023804286,4.386867296767225,205,13
2989,2.708313,0.31407943,277,0.061886083,2.763557186650707,303,25
3937,2.7076027,0.30327868,366,0.044803668,2.767286019581003,412,46
944,2.7074428,0.23529412,408,0.074118525,2.3551775644220836,520,112
2624,2.7067275,0.3068592,277,0.065321095,2.8086479464384335,291,13
1537,2.7062364,0.2739726,511,0.060840268,3.227485187982454,542,31
3776,2.705291,0.29911503,565,0.063521765,2.956979182305175,694,129
3199,2.704154,0.3809524,252,0.029727511,4.079596767735041,263,11
2197,2.7034461,0.33236435,1032,0.07462069,2.897145442193008,1481,449
448,2.7033179,0.2488889,225,0.09211999,2.717830460469891,237,11
1060,2.7025154,0.272,1000,0.07311168,2.962536718319636,1483,482
1349,2.702287,0.46768707,1176,0.046231132,4.715950012455781,1510,334
2382,2.7009478,0.28305933,1399,0.065389164,3.4924738541346705,1715,316
1821,2.7007687,0.23929098,677,0.08611996,2.7996671966117317,762,85
727,2.7007177,0.41468254,504,0.021976408,5.033743017907983,541,37
380,2.6997664,0.28305236,1127,0.084064804,3.0301275595288133,1443,316
1218,2.6988037,0.30123797,727,0.08108837,2.9491853025672152,970,243
218,2.6987917,0.23330715,1273,0.05422093,3.0456534686342245,1676,403
2099,2.6984048,0.43529412,425,0.04428258,4.377569659106788,480,55
3063,2.69827,0.36565977,629,0.054904424,3.562779576310193,714,85
2540,2.6972868,0.31034482,754,0.058849905,3.6656214797066635,871,117
2711,2.6969066,0.25526315,380,0.054292977,2.517448291257495,429,49
2799,2.6962967,0.32161874,939,0.040024105,4.040065643735514,1043,104
1179,2.6961386,0.361186,742,0.055268142,3.9649227769314255,933,191
3940,2.6960804,0.23650385,389,0.057594787,2.382500040287898,515,125
3148,2.6949456,0.24303797,395,0.112999134,2.2625731174853185,474,78
2738,2.694269,0.3152425,866,0.08189475,2.744142533195782,1333,466
828,2.6940813,0.2964427,253,0.051822208,2.800596657859031,269,15
767,2.693977,0.28064516,310,0.045965005,2.886558189691425,353,43
2775,2.693661,0.34424084,764,0.10173778,2.8885558586968774,1105,341
852,2.6932852,0.36049855,1043,0.04427938,3.751752684509293,1422,379
3191,2.6930814,0.28442436,443,0.117084205,2.7436588280431877,576,133
1460,2.6921146,0.31578946,247,0.067423016,2.6640378634219597,278,30
2504,2.6914966,0.32539684,252,0.040323332,3.3839499924244865,265,12
1602,2.691056,0.27839643,449,0.06913601,2.7599163426099116,525,76
2874,2.6907604,0.25,464,0.054161668,2.764558740854376,557,93
1304,2.689799,0.25519848,529,0.059783205,3.2072944729233055,623,94
1509,2.6897163,0.4651163,215,0.031753886,3.716979986052217,225,10
3889,2.689294,0.26923078,468,0.06408397,3.242917181815078,531,63
3185,2.689034,0.23429951,414,0.04930791,2.505655706649524,505,90
3323,2.688973,0.33333334,459,0.04430375,3.5726561468267795,514,55
2842,2.687987,0.29880044,917,0.051498864,3.4345435504534003,1195,278
3887,2.687815,0.27858627,481,0.11575859,2.663777998767569,644,163
1699,2.6873214,0.3841962,734,0.052004043,3.711574506673569,926,192
565,2.6869745,0.28235295,170,0.041953333,2.995289930229197,183,12
4075,2.6869621,0.4056604,318,0.038076565,4.293234660822457,344,26
3813,2.6861675,0.3772776,933,0.06577423,3.953682376772696,1063,130
2478,2.6852083,0.33773586,530,0.028575704,4.0797024263557224,613,83
3536,2.6852076,0.24278846,832,0.09017671,2.8374510064282608,1237,405
2005,2.6848135,0.33388704,602,0.034071803,3.8543400009346285,723,121
2755,2.6832335,0.3208191,293,0.05098918,2.9140543757714794,351,58
429,2.6828477,0.2688356,584,0.06268547,2.9021576697670284,752,167
3109,2.6826332,0.26,550,0.058349703,3.0140226746980243,720,170
1769,2.6821482,0.2934473,351,0.07699671,2.7204435162361316,401,50
1217,2.6820617,0.3460722,942,0.058634147,3.2492299603342687,1407,465
2585,2.6817956,0.25084174,594,0.06856574,3.130791279244854,667,73
2035,2.6814773,0.30445546,808,0.059098482,3.4764991618530807,1026,218
2768,2.6803074,0.4525627,917,0.03224295,4.551331504325092,1130,213
1724,2.6794262,0.2547945,365,0.06605047,2.475470130609862,433,67
880,2.679319,0.37738246,787,0.076244794,3.5037482402841493,1016,228
578,2.679271,0.23248653,1299,0.078269646,3.1495503718167823,1604,305
4007,2.6791317,0.30811808,542,0.06576639,2.8434868313814983,646,104
3729,2.6786838,0.25685784,401,0.050159223,2.8003777615848913,465,64
2685,2.678623,0.41753343,673,0.04584766,4.544374707886181,806,133
2354,2.6785026,0.29174852,1018,0.06165345,3.5457849012995846,1310,292
13,2.6781487,0.36601308,153,0.054260153,3.3948603302815332,158,4
2281,2.6772704,0.34437087,1208,0.06252737,3.6269746808459997,1602,394
3567,2.6770551,0.33732533,501,0.053094417,3.507763332017852,590,89
889,2.6764896,0.34380454,573,0.06826127,3.2398815299346357,622,49
3510,2.6763206,0.4021739,552,0.024373528,4.612842862455111,585,33
2063,2.6760943,0.36134455,119,0.033103336,3.0615470870287913,133,14
1333,2.675991,0.24919094,309,0.059169553,2.693070355539289,361,51
2579,2.6757014,0.2876344,744,0.06924002,2.7895593755430914,976,231
4050,2.6756535,0.3068182,528,0.059554618,2.9501909398907205,679,151
2071,2.674729,0.29447237,995,0.070747174,3.176258856653162,1174,179
856,2.6744635,0.32594937,1264,0.09143209,3.191774099698401,1896,631
3827,2.6736534,0.35594887,1017,0.05715962,3.778387758228598,1245,228
2597,2.6735313,0.28529412,340,0.05544832,2.632303723490552,398,58
3130,2.6729548,0.4661017,354,0.02221567,4.720080822694213,367,13
1518,2.6728148,0.2931727,996,0.068712115,3.239898490382931,1400,404
2199,2.6717916,0.254589,1253,0.09895435,2.655512120178226,1782,528
3395,2.6716363,0.26492232,1223,0.07633923,2.848230658363721,1681,457
781,2.6714768,0.2815534,412,0.062185057,2.898832759695915,489,77
163,2.6712997,0.2839879,331,0.07498074,2.5510413099480154,386,55
2337,2.6705263,0.4353234,402,0.04012978,4.417450084014375,455,53
2090,2.6701415,0.26212767,1175,0.10103342,2.741123989936644,1727,551
1888,2.6698923,0.29565218,230,0.030536229,2.974565583255633,246,15
1959,2.6696076,0.44573084,691,0.034835555,5.434459917834054,762,71
3444,2.669522,0.275,120,0.047949743,2.6053035852820763,135,14
3531,2.6694746,0.292517,588,0.102546416,2.721149852310728,822,233
712,2.6694553,0.31794873,780,0.06764754,3.5684822002403154,952,172
577,2.6685388,0.46755725,524,0.027385414,4.951756087211191,573,49
3878,2.6668718,0.4723757,362,0.032859296,4.478042004227449,395,33
2195,2.6663184,0.2579365,252,0.09706535,2.2470802280412894,312,60
2360,2.665257,0.33333334,726,0.051721398,3.6823097257014457,822,96
1281,2.6645355,0.30285713,350,0.03764464,2.8055610056375486,398,48
3150,2.6639884,0.31412104,347,0.0369986,3.3546478970652496,396,49
2275,2.662859,0.35714287,224,0.04837176,3.250461988473865,234,10
3701,2.6621804,0.44036698,327,0.035671845,4.23401806325871,358,31
1045,2.6619112,0.2795389,347,0.07424792,2.647376507223179,396,49
134,2.6617908,0.38181818,110,0.031336173,3.29201147943814,116,6
3504,2.6611428,0.260745,349,0.056104016,2.6164132935884554,395,46
2416,2.6605756,0.32663316,796,0.05853869,2.822404959479196,1170,373
2530,2.6604652,0.3894967,914,0.07919783,3.8499977104113343,1057,143
3162,2.66035,0.35353535,198,0.034126896,3.385712556769864,202,4
2719,2.6600983,0.29466668,750,0.038334176,3.773274782940994,860,110
745,2.6592152,0.46732026,306,0.023430867,4.596705566848786,332,26
2793,2.658254,0.412527,926,0.06654713,5.064424052486661,1005,79
707,2.657157,0.2555147,544,0.057431273,3.0690675030487857,658,114
78,2.65713,0.32871014,721,0.06613686,3.7481666846676718,868,147
386,2.6568146,0.256,1125,0.07040947,2.7649880756898826,1540,415
3459,2.6563435,0.3253012,249,0.05843809,2.7055330862809326,262,13
1297,2.6561937,0.30916846,469,0.048672963,3.5037229162138246,538,69
3718,2.6559458,0.39501438,2086,0.0702496,3.276620969654458,3113,1026
731,2.6554832,0.33841464,328,0.041428756,3.3970717075008636,367,39
1907,2.6547022,0.278481,553,0.059279483,2.9592189194097034,631,78
1262,2.6534514,0.27447394,1093,0.10974389,3.1648057749969447,1607,514
2970,2.653021,0.34491315,403,0.043632776,3.6742152866112296,445,42
3535,2.6524684,0.24742268,388,0.0638937,2.4255896305687155,465,77
2657,2.6520174,0.25409836,366,0.05951115,2.5537935547649964,435,69
2609,2.6508963,0.26703754,719,0.07742777,3.159545310044586,883,164
368,2.650844,0.29109588,292,0.05387831,2.5593516240109433,323,31
1597,2.650635,0.23884514,381,0.09636241,2.316451353856753,457,76
415,2.6505883,0.2996633,891,0.05574147,3.4562920489066182,1120,229
2998,2.650529,0.46129543,633,0.02574446,5.260097982463575,705,72
2931,2.649814,0.2433155,374,0.08211266,2.480950194712743,426,51
3498,2.6495037,0.34271523,1208,0.050369833,3.482967436815022,1568,360
1720,2.6477835,0.414791,622,0.038581826,4.66111133192681,792,169
2927,2.6469128,0.5199674,1227,0.041225072,5.732531026432189,1358,131
942,2.6465576,0.28169015,213,0.05260533,2.6828909531140113,232,18
384,2.6465418,0.47419354,310,0.029079143,4.266178230771685,326,16
2891,2.6462588,0.54588234,425,0.027022524,5.733303730231695,454,28
4018,2.6456244,0.30350193,257,0.04910633,2.873302150725226,267,9
3798,2.645461,0.31746033,1386,0.065689646,3.044793678642471,1965,578
987,2.6447177,0.2352,625,0.052619427,2.9678615055961326,779,154
3418,2.6444502,0.26503068,815,0.06258682,3.4908664642000966,1002,187
151,2.6439204,0.23600973,411,0.09636817,2.363883805398429,583,171
4089,2.6436331,0.25649914,577,0.060765043,2.785010873117727,763,186
3448,2.6426659,0.27051,451,0.07824467,2.699306661826749,612,161
513,2.6426075,0.23956724,647,0.069611594,2.987528080608997,846,199
4165,2.6422875,0.2751678,149,0.040521514,2.7274274841774595,190,40
239,2.6422148,0.45503598,556,0.03057306,4.798951632491505,609,53
2882,2.6406875,0.32599118,227,0.030545352,3.249425250451169,235,8
1871,2.640569,0.42047533,547,0.024539279,4.528976875373525,629,82
1823,2.64023,0.29399142,466,0.050004795,3.2540234719355308,504,38
2427,2.6398573,0.28998384,1238,0.062191386,3.5926284460098126,1467,229
1184,2.6394775,0.27696794,343,0.084639855,2.3816182969064053,409,66
2128,2.639378,0.4082569,218,0.021018935,4.066753247418536,240,22
43,2.6392217,0.2647815,1167,0.06712121,2.796699069384557,1743,576
2437,2.6391075,0.28639618,419,0.07137275,2.7863763340350016,488,69
4083,2.6388083,0.36689654,725,0.15591744,3.18127579602076,943,218
110,2.638657,0.39665654,658,0.044464026,3.7315244078511505,762,104
771,2.6383498,0.3383686,331,0.036309287,3.8292641229865008,369,38
3249,2.638316,0.2839196,398,0.06960561,2.723286646800735,481,82
1917,2.638281,0.2789598,423,0.06845308,2.761602290430428,508,85
3204,2.6374319,0.3488372,731,0.029919606,4.230633443752105,893,162
1680,2.6371727,0.27272728,308,0.07217428,2.68002778533926,361,52
3453,2.636872,0.27096775,310,0.061079115,2.4883639757796083,352,41
1705,2.636404,0.3181242,789,0.07308158,3.513225918200028,923,134
2235,2.6361897,0.4430147,544,0.037007015,4.962569615514329,595,51
3266,2.6357312,0.27272728,253,0.052041903,2.6346501103017737,289,35
14,2.6353683,0.32982457,285,0.049273938,3.0965736611871866,307,22
3160,2.634648,0.26652452,469,0.12865086,2.615043522145016,689,220
2289,2.6336696,0.45212322,1201,0.066605225,4.575162851969992,1571,370
3318,2.6327887,0.37202382,672,0.074382536,3.2428967857505446,926,254
883,2.6327562,0.43344155,616,0.024188424,4.7998111515677016,744,128
189,2.632591,0.5051546,388,0.02257614,5.599207562035514,414,26
2064,2.632082,0.2651515,264,0.0476141,2.79342915019382,278,13
3983,2.6319401,0.3,110,0.042588796,2.638699079058257,119,8
3103,2.6315644,0.251938,516,0.035002798,3.1265769490174926,574,58
2953,2.6314888,0.31573704,1004,0.1007112,2.8489071318629087,1451,447
51,2.6312196,0.30072463,276,0.049518533,3.2395958115772263,289,12
3959,2.6303892,0.26652452,469,0.12666662,2.573094118588906,603,134
2198,2.6302285,0.3320158,759,0.123040825,3.5132128313024293,872,113
3188,2.6294816,0.22891566,415,0.11013935,2.171615641309295,491,75
205,2.628359,0.33982685,1386,0.13194199,3.2269288133103875,1913,527
1065,2.6280031,0.37795275,254,0.052441478,3.953549459731247,265,11
2446,2.6278708,0.4749164,1196,0.05525681,4.5482795663669915,1457,261
1844,2.627232,0.32142857,196,0.035142653,2.999986476267317,213,16
1024,2.6262941,0.35436893,206,0.032248665,2.745026210794791,230,24
2591,2.625713,0.2631579,209,0.045842584,2.9847503045808472,230,20
172,2.6256907,0.23085222,927,0.07725815,2.824742046404148,1308,381
2907,2.625423,0.27892563,484,0.04824787,2.922140027069542,564,80
3875,2.6241355,0.31205675,564,0.04520951,3.345754963958304,666,102
3240,2.6228359,0.38055557,360,0.0288517,4.013860332195768,414,54
3396,2.6226003,0.3324269,1471,0.08396223,3.1127307668633737,1934,463
3903,2.6221576,0.23295455,352,0.07794843,2.48535966348721,392,39
2680,2.6221035,0.3108108,222,0.033294767,2.750559255998115,250,27
2992,2.6214507,0.3,180,0.036577366,3.0610709757790593,189,8
2502,2.620462,0.3,330,0.05856727,2.5201566215933116,372,42
3330,2.6202474,0.31322506,431,0.050849933,3.140687690168282,471,40
3123,2.620182,0.3607362,815,0.06858085,3.4087354380949653,1036,221
2644,2.6191325,0.2784091,352,0.06410695,2.4885221913747255,405,53
3650,2.6190858,0.25135952,1655,0.08694023,2.8971953772157693,2637,982
2271,2.6187606,0.25887266,479,0.09622358,2.4316677730307443,642,163
3286,2.6180964,0.42658228,790,0.044627428,5.215008542747299,862,72
1415,2.6180096,0.25159913,469,0.040817544,3.061790450116286,540,71
1788,2.6166754,0.31973538,907,0.09493313,2.9895968905682677,1409,502
957,2.6163437,0.308,250,0.038886245,3.064131310335441,269,19
290,2.615228,0.23364486,642,0.046295274,2.9050235356883167,800,158
2788,2.6148503,0.35110295,544,0.05140347,3.9135738157242663,643,99
3111,2.6145623,0.30314466,795,0.04264261,3.4599536268252455,984,189
4103,2.6134353,0.2652174,230,0.074349,2.614915392239644,269,39
1671,2.6125042,0.26135692,1695,0.07046039,2.914494644423008,2297,601
2941,2.612447,0.35031846,157,0.039775312,2.9117687919777113,166,9
3171,2.6122236,0.26666668,465,0.08723376,2.4954966443115807,640,175
1234,2.6116757,0.354251,494,0.04502265,4.352083882444981,510,16
3524,2.611519,0.36072144,499,0.03377709,4.133043195021439,521,22
2575,2.6110685,0.2542373,649,0.091120645,2.5559184819397385,791,142
2781,2.6105843,0.26824033,466,0.06496746,2.6920227628187177,599,133
1166,2.610061,0.46753246,308,0.022633731,4.411755277901034,342,34
2828,2.6100035,0.4125,320,0.037818518,3.435047747078817,351,31
3779,2.6092625,0.22570533,319,0.054107297,2.5892199623211947,392,72
2428,2.6090806,0.28125,384,0.03554436,3.2982206397132114,423,39
3490,2.6084673,0.29700273,367,0.04775688,2.6871041053066884,412,45
54,2.6078625,0.34936708,790,0.06215375,3.7492797667788715,866,75
1061,2.6077914,0.30213904,374,0.0551055,3.1531857992636394,423,48
4119,2.6077647,0.25977653,358,0.09623037,2.474192578791876,437,79
1657,2.6076589,0.3268832,1447,0.061548054,3.1377798317954504,2007,560
125,2.6074414,0.29411766,221,0.06835991,3.3953603195034963,227,5
1197,2.6059823,0.37175792,347,0.052521713,3.6346149292108514,399,52
2110,2.6058507,0.28994083,169,0.050748102,3.0259741035521683,174,4
1610,2.6054144,0.288,250,0.07192146,2.640681833441122,312,62
2897,2.6050577,0.27672955,477,0.12023151,2.6261484504718546,640,163
608,2.6048894,0.35089463,1006,0.052623842,3.6803371248480117,1272,266
3302,2.6044683,0.26418152,617,0.0992585,2.5928383147400984,784,167
3355,2.6043093,0.2647059,374,0.053224724,2.904241030133032,395,21
696,2.6036172,0.3236994,173,0.034992658,3.052095517647926,185,12
1042,2.6034155,0.27889907,545,0.0756222,3.673510905564025,578,33
1481,2.60335,0.3591213,1047,0.059411947,3.7939953034855005,1351,303
1318,2.6032453,0.22774869,382,0.08847075,2.2275519265946224,539,157
3917,2.6024926,0.29144385,374,0.07197019,2.711121126062,461,87
1613,2.6021626,0.33456427,1354,0.06818307,3.3148884188425596,1860,506
1861,2.601337,0.26666668,300,0.056105617,2.646110773735177,340,39
3345,2.6012945,0.2778846,1040,0.09395845,2.9379634421352416,1431,390
4094,2.600616,0.3068783,567,0.095992625,2.8814058276608887,736,169
2830,2.6001375,0.29259259,270,0.08122142,2.583134027405323,319,48
3621,2.599959,0.28688523,244,0.045618568,2.8755213060395897,263,18
896,2.5999444,0.2537723,729,0.07209779,3.0088280536285943,856,127
1654,2.598657,0.38107416,391,0.050273977,3.5076755516268268,417,26
2443,2.5985694,0.25,668,0.044669107,3.44973358489589,832,164
1883,2.5971127,0.41087613,331,0.031186575,4.118003850181429,385,54
2994,2.5970452,0.3150358,419,0.03433393,3.6798439013779576,448,29
3367,2.5963588,0.27487352,593,0.047542006,3.3449086588378516,734,141
1771,2.5957751,0.2764977,217,0.043733485,3.082017169089888,227,9
659,2.5957315,0.3493976,166,0.039048266,2.8353077152610635,178,11
3616,2.5949588,0.33734939,249,0.048699327,2.928357730955087,267,17
2069,2.5948386,0.36873156,1017,0.08472615,3.5848556836094008,1217,200
1773,2.5945754,0.3402418,1158,0.07346803,3.2849265493935285,1435,277
3557,2.5940385,0.305499,491,0.040321328,3.5624014372126944,614,123
555,2.5934577,0.3591954,696,0.07215065,3.1369560717459053,918,222
87,2.5934057,0.26842105,570,0.09368747,2.6739947542131515,717,147
2340,2.5933704,0.2639225,413,0.107012026,2.8873548348871663,546,133
3347,2.5918844,0.26732674,303,0.06391984,2.5893384604133725,351,47
486,2.591213,0.24823196,1414,0.09561832,2.449459285968254,2215,800
3775,2.590317,0.32618025,233,0.05984377,2.7500268307519993,246,12
2892,2.590264,0.35180724,415,0.029756889,4.271240559378466,437,22
3054,2.5900686,0.49128368,1262,0.05300574,5.206225526269008,1432,170
1485,2.5898025,0.2569061,362,0.05612104,2.5184574802649253,422,60
1660,2.5895822,0.29922992,909,0.09932684,3.222654688288215,1059,150
2179,2.589406,0.343303,769,0.038884398,4.177347542244811,908,139
607,2.5888255,0.32984293,382,0.027865546,4.258668376410022,404,22
245,2.5859036,0.2805873,613,0.047360588,3.29234499293864,729,116
3326,2.5850353,0.40510204,980,0.047630817,4.74402759732449,1166,186
233,2.5849948,0.24840765,314,0.049709626,2.6873255067839272,395,80
777,2.5848637,0.33534482,1160,0.07047139,3.263518924524461,1529,369
3346,2.584308,0.26681614,446,0.07339065,2.532133224959936,558,112
364,2.5840557,0.26143792,612,0.097768545,2.6602177060618,855,243
144,2.58342,0.31851852,135,0.06861318,3.0122655952484196,152,17
439,2.5833569,0.3596154,520,0.034940477,3.937612382171241,586,66
1542,2.5832171,0.34137514,829,0.054627027,3.2753601416809146,1086,257
319,2.5814803,0.2616179,581,0.054479506,2.6985235840920767,724,143
4057,2.581185,0.28789032,1313,0.060027454,3.474638509655605,1588,275
219,2.5803082,0.48172757,301,0.0464081,4.241505759792525,326,25
3413,2.580106,0.24939759,830,0.17076172,2.7946283488384305,1312,482
3414,2.5797064,0.27121463,601,0.047717907,3.427030391572065,704,103
1164,2.579217,0.38229755,531,0.03771356,4.679983213205083,567,36
1700,2.579181,0.4055118,508,0.053118393,4.2261404575136705,582,74
1749,2.5777278,0.29090908,220,0.05155334,2.9199200199940534,232,12
1330,2.5773914,0.33776596,376,0.031103795,3.5526969964646096,408,32
591,2.5757356,0.49418083,1117,0.09679494,4.418491870215253,1315,198
1048,2.5754943,0.3132695,731,0.062155366,3.733171894126957,797,66
2208,2.573809,0.40271494,221,0.023750687,4.046811093477489,246,25
943,2.5733185,0.36642027,947,0.06417788,3.7729648269543934,1281,334
3853,2.5731275,0.40348694,803,0.041641336,5.127080666152913,889,86
3799,2.5728872,0.41578948,380,0.038310964,4.326890406632395,424,44
3501,2.5725863,0.29083666,251,0.06545863,2.9596483079840037,294,42
487,2.5723512,0.4049277,1867,0.06783577,3.3441006674969307,3030,1162
4112,2.5720444,0.36754966,604,0.04950664,3.3181956600144633,765,161
