filter_idx,final_equity,winrate,trades,max_losing_streak,avg_monthly_losing_streak,sharpe
15907,13.918456,0.41147378,6066,14,9.166666666666666,8.03692
8026,13.918344,0.40656292,6491,15,9.375,7.7895103
32543,13.918104,0.40447426,6705,18,9.416666666666666,7.6745763
67708,13.918024,0.416137,5664,12,8.458333333333334,8.290404
41724,13.918003,0.41750538,5564,14,8.208333333333334,8.357389
5637,13.91765,0.41330406,5923,14,8.75,8.122698
34728,13.917568,0.4029959,6876,17,11.0,7.586616
18566,13.917354,0.4239658,5149,18,9.333333333333334,8.652071
54844,13.916953,0.4264,5000,11,7.916666666666667,8.766749
16366,13.916792,0.40643677,6525,15,9.166666666666666,7.772681
81526,13.915937,0.40656644,6518,16,9.083333333333334,7.7752166
29571,13.915826,0.40966183,6210,14,9.041666666666666,7.947877
77680,13.915139,0.44514564,4120,14,7.708333333333333,9.550098
86028,13.915009,0.40832412,6343,13,9.208333333333334,7.8714833
65270,13.914311,0.42483273,5082,13,7.625,8.702446
5551,13.91324,0.41199064,5988,15,8.625,8.081019
29385,13.913118,0.41274658,5931,12,8.583333333333334,8.117325
26214,13.912123,0.41509435,5777,16,9.0,8.212333
70412,13.9116335,0.40513209,6625,17,9.958333333333334,7.7126555
8380,13.910219,0.41491395,5753,14,8.083333333333334,8.22736
85225,13.910076,0.41036052,6158,15,9.333333333333334,7.977056
39313,13.909849,0.43462974,4551,10,7.25,9.137444
73923,13.909623,0.41203934,5997,20,9.875,8.072744
86771,13.908977,0.4189412,5459,11,7.875,8.4239235
93886,13.908541,0.4304275,4772,17,8.458333333333334,8.945065
90350,13.908435,0.41171575,6009,13,8.833333333333334,8.065294
60003,13.908321,0.42429578,5112,16,7.916666666666667,8.675737
55804,13.907169,0.40760955,6413,17,9.666666666666666,7.8281684
58430,13.907064,0.4040344,6742,16,9.625,7.6489773
7669,13.906924,0.42243028,5234,16,8.25,8.582292
568,13.906478,0.40392274,6781,14,9.583333333333334,7.6300774
71449,13.90598,0.4070181,6469,14,9.291666666666666,7.7963986
55324,13.905683,0.41587803,5706,14,8.833333333333334,8.253843
55249,13.905666,0.4222902,5231,14,7.583333333333333,8.584272
27201,13.905636,0.42470056,5093,15,8.5,8.688856
25210,13.905625,0.42493087,5062,13,8.666666666666666,8.709256
22787,13.905514,0.40449604,6717,18,10.416666666666666,7.6623235
81129,13.904935,0.40715396,6430,18,9.333333333333334,7.8163986
54132,13.904809,0.40351647,6825,17,9.833333333333334,7.606475
50317,13.90466,0.4023985,6921,15,9.333333333333334,7.5560074
52190,13.903869,0.42292872,5190,12,7.791666666666667,8.613485
29552,13.903758,0.40350103,6798,19,9.291666666666666,7.618071
26059,13.903558,0.42072713,5336,13,8.041666666666666,8.507407
87234,13.90317,0.40477967,6695,16,10.083333333333334,7.673091
82322,13.902417,0.40315282,6851,17,9.666666666666666,7.5915465
2323,13.902238,0.42860073,4874,17,8.625,8.856936
99834,13.902223,0.40180102,6996,17,10.791666666666666,7.518336
70786,13.90179,0.41920677,5446,20,8.958333333333334,8.427297
49377,13.900145,0.41550034,5716,17,8.916666666666666,8.242335
24836,13.898633,0.42960963,4816,16,8.375,8.903044
89109,13.897047,0.41212934,5969,13,8.541666666666666,8.083021
80115,13.897009,0.41398865,5819,15,8.666666666666666,8.176948
29923,13.896347,0.42795917,4900,12,8.375,8.829554
46420,13.896302,0.40771523,6377,17,8.916666666666666,7.839711
3897,13.895888,0.4376417,4410,17,7.75,9.2544775
78588,13.895268,0.40257114,6923,17,10.041666666666666,7.5514007
13114,13.894663,0.41238672,5958,12,8.75,8.08629
72449,13.89433,0.4156118,5688,13,8.333333333333334,8.259418
40180,13.894249,0.42370573,5138,12,7.666666666666667,8.646327
62045,13.893974,0.41234693,5961,13,8.916666666666666,8.084001
40265,13.893913,0.42018998,5369,12,8.875,8.477844
88405,13.891941,0.4181818,5500,13,8.083333333333334,8.384316
96721,13.891835,0.42349514,5150,12,7.625,8.63576
77487,13.891745,0.40495867,6655,20,9.166666666666666,7.6865435
28096,13.891676,0.41299185,5896,12,8.291666666666666,8.12512
25505,13.891037,0.4123382,5949,14,8.5,8.091759
68306,13.889892,0.4035268,6805,16,9.708333333333334,7.607263
12383,13.889776,0.41746175,5555,12,8.25,8.346109
10648,13.889162,0.4069083,6456,16,9.625,7.793223
50357,13.888824,0.4159901,5666,13,8.416666666666666,8.271536
56523,13.888557,0.4081183,6356,13,9.083333333333334,7.8493404
62485,13.888309,0.4101772,6151,14,9.0,7.9662848
77669,13.88667,0.4167558,5610,14,8.541666666666666,8.304903
64237,13.886251,0.413876,5823,14,8.75,8.167911
48974,13.88561,0.41447368,5776,12,8.541666666666666,8.197576
72015,13.884624,0.42533758,5036,13,7.583333333333333,8.718085
87278,13.88407,0.39596012,7723,17,10.375,7.173642
41013,13.883458,0.42633796,4989,16,8.458333333333334,8.752397
99158,13.882273,0.41886932,5448,13,7.833333333333333,8.414282
56306,13.88124,0.40507478,6621,16,9.291666666666666,7.6979976
33284,13.880518,0.41662207,5607,12,8.291666666666666,8.304684
3842,13.880118,0.42344266,5153,12,7.583333333333333,8.626852
80148,13.879794,0.4010794,7041,16,9.916666666666666,7.4842887
15671,13.879454,0.4304037,4756,16,7.833333333333333,8.940675
58240,13.879257,0.42710015,4952,16,8.333333333333334,8.778519
35238,13.878748,0.40744781,6418,15,9.333333333333334,7.8083997
72653,13.877829,0.4301301,4766,14,7.666666666666667,8.931523
49703,13.877714,0.41139555,6055,15,9.041666666666666,8.019053
35537,13.877519,0.4177834,5522,12,8.416666666666666,8.360321
5384,13.877436,0.42336756,5161,16,7.958333333333333,8.619926
15168,13.876618,0.4138464,5821,14,8.5,8.163347
93013,13.875336,0.40951464,6222,13,9.458333333333334,7.918316
75757,13.874762,0.41915286,5430,12,8.25,8.422903
80290,13.874513,0.41826135,5487,13,8.125,8.382475
9205,13.874449,0.39560014,7773,21,10.708333333333334,7.1461473
62292,13.874074,0.42402345,5120,18,8.5,8.647172
51996,13.87398,0.40236688,6929,16,10.25,7.535926
49249,13.873305,0.41609073,5643,13,8.416666666666666,8.276272
40985,13.87304,0.4135982,5839,12,8.0,8.149771
28971,13.872709,0.404523,6677,16,9.125,7.6630144
7997,13.872091,0.41150224,6051,18,9.041666666666666,8.017063
5260,13.871598,0.42072713,5336,12,8.208333333333334,8.484375
17077,13.869892,0.4147105,5751,16,8.125,8.204145
82253,13.869336,0.40914908,6252,13,8.958333333333334,7.8974304
58566,13.86916,0.4119413,5996,16,9.083333333333334,8.049368
6894,13.868163,0.40347776,6786,18,9.833333333333334,7.6050806
94403,13.867033,0.4125697,5919,12,8.5,8.095962
36542,13.86604,0.4054753,6575,16,9.416666666666666,7.7146893
71063,13.865866,0.4048012,6665,22,9.625,7.6670446
59067,13.865851,0.415124,5726,19,9.208333333333334,8.215945
46661,13.865003,0.428719,4840,11,7.5,8.86144
42210,13.864919,0.4041096,6716,16,9.458333333333334,7.6381307
33877,13.864464,0.42112222,5293,12,8.458333333333334,8.513424
13272,13.864008,0.44031584,4306,27,8.5,9.328732
65176,13.863417,0.40770918,6382,13,9.0,7.820099
62590,13.863403,0.4091201,6228,14,9.041666666666666,7.9059224
78367,13.862823,0.40785307,6316,13,9.416666666666666,7.8543553
50303,13.861942,0.4146087,5750,13,8.75,8.199314
95422,13.861749,0.41200134,5966,17,9.875,8.06115
14553,13.861627,0.40739,6387,16,9.791666666666666,7.814398
67870,13.860808,0.41316146,5896,12,8.791666666666666,8.104985
64884,13.8605385,0.41950408,5404,12,9.041666666666666,8.430683
3783,13.860131,0.40318573,6843,16,10.333333333333334,7.572555
93620,13.859583,0.41367522,5850,12,8.625,8.133616
54383,13.8594885,0.4137577,5844,14,8.791666666666666,8.135903
1013,13.859429,0.42537165,5045,13,8.25,8.691906
67259,13.859416,0.39719132,7548,21,10.083333333333334,7.2360334
37199,13.8587265,0.41315836,5867,13,9.125,8.121351
16810,13.858566,0.41440663,5789,16,8.791666666666666,8.171202
33645,13.858287,0.40795705,6334,15,9.125,7.8433123
58890,13.857969,0.42154256,5264,16,7.833333333333333,8.530816
9532,13.857363,0.4229439,5204,13,8.666666666666666,8.572265
13301,13.857107,0.43105644,4714,11,8.0,8.962395
26759,13.856954,0.40389186,6732,16,9.5,7.625657
36398,13.856205,0.4130768,5873,13,8.583333333333334,8.118168
29805,13.85615,0.40666977,6477,19,9.208333333333334,7.7622
49573,13.855968,0.42317382,5161,13,8.291666666666666,8.605568
14877,13.854221,0.40608668,6506,16,9.333333333333334,7.7444487
93623,13.853601,0.40605316,6509,16,9.291666666666666,7.7424507
45270,13.853539,0.41531974,5692,14,8.458333333333334,8.231918
20155,13.852657,0.3991493,7288,19,9.833333333333334,7.350706
42937,13.851768,0.40348032,6781,14,9.125,7.597886
44593,13.851236,0.40395775,6721,16,9.583333333333334,7.628158
70875,13.8506975,0.40950847,6205,15,9.208333333333334,7.9145
50328,13.850219,0.4051724,6612,13,9.291666666666666,7.685468
74084,13.84981,0.4064915,6470,16,9.75,7.7629266
72028,13.849673,0.41009772,6140,12,9.083333333333334,7.949929
50423,13.848615,0.4064765,6485,16,9.083333333333334,7.7537827
32763,13.848325,0.42582968,5002,10,8.041666666666666,8.717943
83546,13.846548,0.42136216,5271,16,8.0,8.518534
89893,13.845647,0.40889388,6229,17,9.875,7.8946323
50569,13.8448925,0.4252988,5020,13,8.291666666666666,8.705626
85907,13.844693,0.42786884,4880,13,7.666666666666667,8.816314
93290,13.844677,0.4269777,4930,14,7.791666666666667,8.776305
91660,13.8442335,0.40304404,6833,16,10.041666666666666,7.56709
81925,13.843849,0.420983,5290,12,7.958333333333333,8.502312
70097,13.843194,0.41077,6091,13,8.291666666666666,7.9767346
16576,13.8429365,0.41389415,5801,12,8.583333333333334,8.155341
65021,13.842103,0.41789415,5499,13,8.125,8.35417
53231,13.841653,0.40392914,6719,16,9.5,7.6237473
29057,13.841231,0.4207455,5312,13,8.375,8.482332
89023,13.841158,0.41726747,5548,17,7.958333333333333,8.320897
63184,13.840811,0.40435365,6707,16,9.458333333333334,7.6312633
48082,13.840212,0.4083836,6298,20,9.916666666666666,7.853095
53785,13.83828,0.40389475,6727,19,9.75,7.617703
65494,13.836901,0.42454132,5069,12,8.041666666666666,8.662957
13553,13.836699,0.43000838,4772,15,8.666666666666666,8.896016
20246,13.836563,0.42949522,4794,13,8.083333333333334,8.878616
56533,13.835094,0.3959749,7652,15,10.458333333333334,7.1762233
79759,13.834574,0.4196246,5381,14,8.041666666666666,8.432282
4025,13.833437,0.4205888,5333,12,8.25,8.464447
88078,13.833267,0.41070256,6092,14,9.125,7.970756
75727,13.833053,0.4228395,5184,13,8.833333333333334,8.57336
19200,13.832725,0.42254335,5190,11,8.083333333333334,8.569215
31213,13.83226,0.41088864,6043,12,8.458333333333334,7.99929
76830,13.832231,0.41591352,5643,12,8.416666666666666,8.251834
41859,13.831118,0.4223245,5214,16,8.041666666666666,8.547468
79020,13.830793,0.4135274,5840,13,8.583333333333334,8.120937
80865,13.829809,0.41378123,5805,15,8.375,8.145221
53720,13.829593,0.40520898,6604,16,9.458333333333334,7.678125
32046,13.828987,0.4168007,5595,13,8.375,8.279954
96885,13.828919,0.41487315,5715,13,8.416666666666666,8.201902
27875,13.828781,0.40614912,6505,15,9.75,7.7326813
65920,13.828124,0.41502526,5737,12,8.541666666666666,8.186442
96974,13.827997,0.4291363,4805,11,7.75,8.867454
79611,13.82797,0.4142956,5764,13,8.458333333333334,8.17031
63148,13.827791,0.40996915,6159,16,9.0,7.9270377
68963,13.827738,0.4081923,6323,16,9.041666666666666,7.8320208
27461,13.827047,0.41301754,5869,12,8.333333333333334,8.102488
86770,13.82617,0.41373995,5837,14,8.916666666666666,8.123075
34492,13.825985,0.43609866,4460,12,7.791666666666667,9.160748
7465,13.824375,0.40502498,6607,20,9.75,7.6734076
8883,13.824032,0.40384328,6713,16,9.25,7.616234
33625,13.821941,0.4200973,5344,16,8.583333333333334,8.450604
48629,13.821656,0.40957966,6138,14,9.125,7.9354463
95949,13.821356,0.40791547,6342,13,8.958333333333334,7.81805
6211,13.819732,0.41436273,5751,16,8.666666666666666,8.174305
31454,13.819518,0.40434456,6675,16,9.291666666666666,7.6346655
63411,13.819028,0.40178186,6959,17,10.333333333333334,7.4895806
25849,13.818498,0.40059096,7107,14,9.958333333333334,7.417989
82824,13.81841,0.43169633,4663,14,7.791666666666667,8.979329
65701,13.818242,0.403652,6736,16,9.5,7.601586
29926,13.817175,0.43490797,4509,10,7.625,9.1138735
11141,13.817017,0.41851512,5455,20,8.875,8.369592
21072,13.816554,0.4209531,5288,17,8.833333333333334,8.4843445
29691,13.816279,0.43256116,4619,15,7.625,9.01567
35353,13.815832,0.4049712,6598,16,9.333333333333334,7.67276
36517,13.814944,0.40337378,6758,14,9.125,7.589979
29617,13.81484,0.40722778,6392,15,9.416666666666666,7.785964
816,13.813691,0.4196064,5386,11,8.541666666666666,8.413794
13362,13.812438,0.41138184,5992,12,8.875,8.018362
23288,13.812276,0.41654804,5620,12,8.333333333333334,8.254125
46804,13.812098,0.4184254,5449,12,8.291666666666666,8.370025
5393,13.81209,0.42365593,5115,17,9.333333333333334,8.609064
85284,13.811734,0.40897435,6240,13,9.0,7.8705254
14576,13.8112955,0.41648898,5628,20,9.791666666666666,8.248362
76445,13.811209,0.40656447,6459,18,10.416666666666666,7.747044
36497,13.811205,0.4131327,5848,13,8.833333333333334,8.106761
75967,13.810266,0.40234885,6897,17,10.291666666666666,7.5160832
67598,13.809589,0.42548943,5006,16,8.208333333333334,8.693236
78097,13.809165,0.39969373,7183,15,9.833333333333334,7.3769484
65694,13.808397,0.3976922,7453,20,10.666666666666666,7.2507954
89048,13.80774,0.4041629,6678,16,9.375,7.625803
24435,13.807169,0.4251342,5029,14,7.958333333333333,8.673439
29420,13.805414,0.4166219,5583,12,8.25,8.275626
81807,13.804569,0.41870743,5431,11,8.291666666666666,8.378558
64467,13.803073,0.40047893,7099,17,11.0,7.4122663
58447,13.80134,0.40559548,6541,16,9.416666666666666,7.6955028
66509,13.800861,0.4031452,6804,20,9.75,7.5578585
48183,13.8000965,0.40679806,6443,14,9.291666666666666,7.7499914
48156,13.79984,0.41175482,5955,12,8.583333333333334,8.033441
93761,13.798535,0.4232938,5143,17,9.083333333333334,8.581101
60123,13.798072,0.41110376,6052,15,8.541666666666666,7.973543
5335,13.798038,0.41224214,5914,15,8.416666666666666,8.057633
70922,13.796379,0.4034906,6761,16,9.5,7.57735
77155,13.79505,0.4033019,6784,14,9.416666666666666,7.564853
25750,13.794628,0.41890895,5426,13,8.666666666666666,8.3730345
69739,13.794246,0.40429688,6656,16,9.333333333333334,7.6296773
58057,13.793095,0.41184342,5978,15,9.0,8.015284
67747,13.793052,0.40375447,6712,16,9.583333333333334,7.5997076
77975,13.792083,0.4183318,5455,11,8.541666666666666,8.351243
26027,13.791963,0.41916946,5394,11,8.25,8.396551
87799,13.791803,0.42789647,4868,15,8.75,8.788298
8740,13.790176,0.41128495,6008,14,9.708333333333334,7.993872
28831,13.789803,0.40612024,6503,16,9.958333333333334,7.710168
76443,13.789457,0.40477276,6579,16,9.375,7.6687775
88583,13.789285,0.40818602,6279,16,9.208333333333334,7.834191
47811,13.78886,0.40947437,6164,15,9.375,7.900663
82370,13.788673,0.41804922,5485,15,9.083333333333334,8.329755
16423,13.787945,0.4045571,6627,16,9.416666666666666,7.641338
13798,13.787757,0.43072674,4706,13,7.916666666666667,8.923436
41093,13.787301,0.41481352,5711,12,9.125,8.176879
6949,13.786583,0.41594023,5621,14,7.916666666666667,8.23842
15013,13.786131,0.41335154,5857,15,9.458333333333334,8.085329
48167,13.784252,0.4113321,5983,12,8.708333333333334,8.006997
99101,13.783714,0.4319845,4646,14,8.083333333333334,8.969313
96618,13.783595,0.41639814,5586,13,8.166666666666666,8.2598915
90541,13.782978,0.40623072,6484,14,9.666666666666666,7.71704
81067,13.782423,0.41304347,5842,17,8.416666666666666,8.093167
62785,13.781438,0.40957966,6138,13,9.0,7.9116526
42772,13.780979,0.43147752,4670,14,8.416666666666666,8.944022
40599,13.780629,0.41917503,5382,14,8.625,8.394645
39335,13.780416,0.44023392,4275,11,7.708333333333333,9.302136
11114,13.780342,0.40175617,6947,16,10.458333333333334,7.4743357
19160,13.779914,0.42743254,4892,10,7.375,8.762874
53705,13.779617,0.41877657,5411,17,9.0,8.376229
75210,13.779336,0.40866923,6252,13,9.291666666666666,7.844604
88380,13.778715,0.43761426,4376,14,7.875,9.2050085
537,13.778384,0.42757773,4888,12,7.75,8.766183
52052,13.777638,0.4114985,5966,12,8.583333333333334,8.013411
15036,13.777201,0.40334517,6756,15,10.083333333333334,7.570137
17797,13.776993,0.41330126,5819,14,8.625,8.104384
81416,13.775872,0.407901,6303,15,9.333333333333334,7.8126106
48442,13.775749,0.4158945,5612,13,8.625,8.237584
92801,13.775681,0.41696686,5552,12,8.333333333333334,8.275515
20522,13.774974,0.42660737,4946,14,8.916666666666666,8.715454
41368,13.774774,0.4227863,5161,14,8.416666666666666,8.553127
23434,13.774171,0.42898914,4788,18,8.25,8.84437
84464,13.773966,0.41299897,5862,16,9.0,8.073902
87279,13.773905,0.42387885,5084,14,7.916666666666667,8.611278
7294,13.773814,0.4121519,5925,13,8.875,8.033662
8091,13.771421,0.39755145,7433,21,10.041666666666666,7.239129
62495,13.771329,0.40394974,6684,16,9.083333333333334,7.6014833
90473,13.77098,0.40657976,6444,13,9.416666666666666,7.7319884
90571,13.770695,0.41782323,5476,13,8.083333333333334,8.323954
96984,13.770337,0.40656605,6427,18,9.583333333333334,7.7397604
44670,13.770295,0.42728573,4889,13,8.208333333333334,8.760093
34940,13.769185,0.4038548,6693,16,9.416666666666666,7.5959396
67570,13.768593,0.40803686,6296,13,8.875,7.8126082
34925,13.767907,0.42174914,5214,15,7.708333333333333,8.510506
98214,13.766483,0.40375727,6707,16,9.416666666666666,7.5877247
94322,13.7647085,0.41554293,5636,13,8.5,8.2144
71852,13.764691,0.41621912,5586,13,8.166666666666666,8.247564
35639,13.764635,0.39871073,7291,17,10.375,7.300306
59284,13.764051,0.4117845,5940,13,8.875,8.021477
34348,13.763675,0.40810812,6290,14,9.208333333333334,7.8131895
76479,13.76348,0.419693,5342,13,7.583333333333333,8.41469
5279,13.763075,0.4237255,5100,12,8.458333333333334,8.590802
56036,13.762331,0.40651163,6450,16,9.5,7.7231946
48927,13.761762,0.41274995,5851,12,8.666666666666666,8.074397
7621,13.761737,0.4179623,5467,17,9.25,8.324217
47031,13.761685,0.40595588,6481,13,8.833333333333334,7.7052064
45905,13.761474,0.40435505,6613,14,9.166666666666666,7.633781
38845,13.761324,0.42119306,5247,16,8.166666666666666,8.4822645
39610,13.75944,0.4135377,5806,15,9.5,8.100869
22064,13.758695,0.41645706,5566,12,8.333333333333334,8.257257
32863,13.757983,0.41872013,5438,17,9.166666666666666,8.343276
10059,13.7562,0.39855072,7314,16,10.708333333333334,7.285564
84160,13.755222,0.40665522,6401,13,8.916666666666666,7.7447844
92457,13.75423,0.41426829,5733,11,8.083333333333334,8.145462
57583,13.75327,0.41815177,5443,12,8.166666666666666,8.337619
32228,13.752916,0.40875444,6214,14,9.375,7.84966
94436,13.752791,0.42038816,5307,19,9.041666666666666,8.432848
91663,13.751781,0.41608578,5595,13,8.375,8.234324
7488,13.7509775,0.43424538,4532,13,8.166666666666666,9.046253
11118,13.750443,0.41066712,6056,14,9.333333333333334,7.943027
24823,13.749751,0.41846323,5427,14,9.291666666666666,8.344369
24558,13.749293,0.40577927,6506,19,9.916666666666666,7.68459
82607,13.749004,0.4259222,4961,16,8.375,8.687717
47517,13.748094,0.42323488,5113,12,7.833333333333333,8.572898
22192,13.747934,0.41471514,5722,15,8.791666666666666,8.147748
45092,13.747545,0.40601853,6480,13,9.25,7.6980944
88527,13.7464075,0.4137214,5772,12,8.25,8.115702
64966,13.745529,0.40031043,7087,14,10.083333333333334,7.3860173
25728,13.74459,0.41234484,5881,15,8.958333333333334,8.0459585
83778,13.74384,0.40747753,6339,20,10.583333333333334,7.773914
67190,13.743227,0.4059743,6461,14,9.166666666666666,7.704831
20591,13.742501,0.4048343,6578,16,9.208333333333334,7.6408668
89011,13.742215,0.4209625,5257,15,8.708333333333334,8.462385
96100,13.741773,0.40307784,6758,17,9.958333333333334,7.546731
92894,13.741517,0.40971318,6136,16,9.041666666666666,7.8900833
12526,13.741173,0.4181785,5457,16,8.416666666666666,8.3195915
92350,13.74087,0.41005898,6104,15,9.416666666666666,7.908819
69204,13.740585,0.40513682,6541,15,9.916666666666666,7.661691
60428,13.738877,0.41279563,5877,15,8.75,8.044733
72400,13.738815,0.41021416,6070,15,8.75,7.9252954
53113,13.736233,0.41118366,5973,12,8.583333333333334,7.984356
85323,13.735827,0.41234484,5881,12,8.833333333333334,8.040965
44654,13.735311,0.4167721,5533,13,8.333333333333334,8.265042
32377,13.735296,0.41747218,5483,13,8.083333333333334,8.298985
65542,13.735291,0.41608453,5583,13,8.25,8.23148
22335,13.735159,0.40320426,6741,16,9.75,7.5517073
81548,13.734604,0.4043873,6610,16,9.083333333333334,7.619166
58939,13.734354,0.41684744,5532,13,7.875,8.265819
30468,13.734069,0.42708546,4903,12,8.458333333333334,8.72514
38031,13.733683,0.42848244,4817,15,8.458333333333334,8.793509
86705,13.733673,0.4166817,5539,12,8.208333333333334,8.259985
82151,13.7336,0.4045249,6630,16,9.375,7.6103225
89172,13.732771,0.39811784,7332,17,9.583333333333334,7.2633533
35978,13.732072,0.40492103,6584,21,10.125,7.6333055
57313,13.731395,0.40191388,6897,16,10.375,7.471126
77489,13.731386,0.43343586,4552,11,7.458333333333333,9.017742
96636,13.731045,0.430825,4691,11,7.416666666666667,8.895038
51541,13.729935,0.42294186,5126,18,8.291666666666666,8.548516
95784,13.729658,0.40528566,6546,21,9.458333333333334,7.6522074
15271,13.728948,0.4047547,6604,14,9.416666666666666,7.6213975
78590,13.728646,0.42062286,5266,12,8.041666666666666,8.447156
23882,13.7286005,0.41057852,6050,16,9.208333333333334,7.9335966
63829,13.72856,0.40607563,6452,14,9.125,7.7022552
13054,13.727869,0.40497255,6556,16,9.166666666666666,7.6445937
40465,13.72761,0.41816515,5450,15,8.875,8.316003
30398,13.726835,0.42364532,5075,13,7.666666666666667,8.587238
12857,13.726459,0.39733943,7442,19,11.208333333333334,7.2109947
36881,13.725318,0.42205912,5177,12,8.125,8.510754
48122,13.723582,0.4167269,5536,16,8.083333333333334,8.256476
22336,13.723461,0.39698023,7484,16,10.25,7.19116
48063,13.723276,0.4186909,5393,12,8.166666666666666,8.353671
22896,13.721668,0.42754072,4851,12,8.0,8.758055
61236,13.721388,0.4100625,6082,13,9.0,7.9082026
26661,13.720748,0.41089025,5987,12,8.875,7.9670844
97972,13.71776,0.4036396,6704,15,9.416666666666666,7.5620475
24809,13.717539,0.40824148,6261,17,9.833333333333334,7.8031836
98671,13.717385,0.42312953,5119,17,8.958333333333334,8.5458355
56153,13.717211,0.43721357,4364,14,7.625,9.17748
733,13.716741,0.41627908,5590,15,9.166666666666666,8.215238
61442,13.716313,0.4212945,5222,15,7.958333333333333,8.4720335
65530,13.716066,0.40444848,6609,19,9.708333333333334,7.6102424
68856,13.715607,0.40610474,6454,21,10.0,7.69378
49681,13.715162,0.41966966,5328,14,8.166666666666666,8.395077
51,13.714862,0.42179364,5185,13,7.916666666666667,8.497466
11054,13.714478,0.41725832,5493,12,8.25,8.279567
15223,13.713651,0.4212237,5230,11,7.958333333333333,8.465288
75109,13.713246,0.40289897,6761,16,9.5,7.529005
79281,13.7122,0.41497797,5675,13,9.166666666666666,8.156144
62396,13.711916,0.42261443,5156,13,8.958333333333334,8.5151
56937,13.711087,0.41751826,5480,14,8.333333333333334,8.287483
6806,13.710906,0.40500152,6558,16,9.25,7.6351748
666,13.710369,0.40572572,6497,21,10.0,7.667995
187,13.709486,0.40394163,6647,15,9.458333333333334,7.587591
86688,13.708438,0.4154942,5615,12,8.416666666666666,8.193734
16791,13.708427,0.427599,4848,15,8.958333333333334,8.752747
44436,13.7076845,0.41608328,5571,13,8.166666666666666,8.222489
99516,13.706493,0.41738176,5477,13,8.208333333333334,8.285226
84925,13.704401,0.41399163,5732,14,8.458333333333334,8.115764
72385,13.703203,0.41082165,5988,12,8.791666666666666,7.955483
83433,13.702709,0.42152724,5212,12,8.416666666666666,8.467604
28034,13.702596,0.40604183,6455,13,8.958333333333334,7.6857057
91726,13.701438,0.4103113,6071,15,9.416666666666666,7.9051933
75689,13.700764,0.42893028,4777,12,8.375,8.803407
54288,13.700088,0.4168631,5515,13,8.5,8.2557335
82529,13.699546,0.4163067,5556,14,8.208333333333334,8.228195
83530,13.699118,0.41701433,5513,15,9.0,8.254978
3139,13.698946,0.41837677,5409,12,8.291666666666666,8.328073
81962,13.6983795,0.41351956,5799,15,8.583333333333334,8.067549
45207,13.697861,0.40441954,6607,16,9.583333333333334,7.600409
21287,13.697789,0.41289768,5815,12,8.333333333333334,8.05898
99074,13.696735,0.43149945,4635,12,7.791666666666667,8.919551
65589,13.696664,0.41443336,5709,14,9.333333333333334,8.1247425
68723,13.696037,0.40645966,6409,18,9.791666666666666,7.7071424
20802,13.695697,0.39822525,7325,18,10.958333333333334,7.2477193
92614,13.694916,0.4015896,6920,21,10.041666666666666,7.439689
59043,13.694547,0.40387794,6653,17,9.541666666666666,7.575151
55149,13.694495,0.40100214,6985,16,10.125,7.408156
88697,13.694082,0.39966297,7121,18,10.208333333333334,7.3401804
98921,13.693634,0.39496773,7750,19,10.333333333333334,7.0596633
49493,13.693556,0.43209878,4617,14,8.333333333333334,8.933272
88928,13.693507,0.41215527,5874,13,8.708333333333334,8.019436
23254,13.6930895,0.4031685,6754,19,9.583333333333334,7.5235534
10454,13.692469,0.41002464,6085,19,10.041666666666666,7.8898597
7202,13.691801,0.41108507,5972,14,9.041666666666666,7.956296
44018,13.691383,0.40549722,6476,20,9.541666666666666,7.666018
90407,13.690858,0.41426325,5721,11,8.25,8.113064
93888,13.690527,0.41844103,5401,13,8.083333333333334,8.32838
78943,13.688502,0.4055342,6505,15,8.916666666666666,7.650992
62679,13.687651,0.42527583,4985,15,8.125,8.6294985
98655,13.687623,0.41882876,5396,13,8.583333333333334,8.327259
41914,13.686953,0.40699875,6344,12,8.875,7.7372584
89289,13.686934,0.4039616,6664,22,9.75,7.565776
550,13.685167,0.40740156,6323,13,9.291666666666666,7.749189
23058,13.684423,0.4061529,6436,15,10.0,7.685603
70835,13.683836,0.42759618,4834,13,8.25,8.748742
61630,13.6836,0.42476457,4991,12,8.083333333333334,8.62378
90800,13.68326,0.41433844,5691,13,8.541666666666666,8.12863
63968,13.683102,0.41810504,5446,13,8.958333333333334,8.291618
8613,13.682487,0.40404347,6628,16,9.416666666666666,7.5799723
90096,13.677967,0.40495488,6539,16,9.166666666666666,7.625518
45647,13.677891,0.41654626,5536,17,8.75,8.224819
17941,13.675048,0.4258809,4938,14,8.083333333333334,8.658579
73699,13.6747875,0.40735456,6309,13,9.791666666666666,7.750099
96137,13.67476,0.4018378,6856,16,10.291666666666666,7.4599752
23736,13.673833,0.41128898,5935,12,8.541666666666666,7.970123
59695,13.673764,0.4157565,5585,15,8.25,8.192982
80269,13.6736965,0.42661208,4885,14,7.833333333333333,8.70131
73432,13.673543,0.41594827,5568,16,9.041666666666666,8.2017565
51200,13.673425,0.40968803,6090,18,9.291666666666666,7.874393
60870,13.673059,0.43299648,4552,14,8.458333333333334,8.974732
21415,13.672257,0.40453026,6578,19,9.583333333333334,7.6014867
43142,13.671861,0.40456274,6575,16,9.458333333333334,7.603217
58549,13.67079,0.41486725,5650,14,8.208333333333334,8.14835
